rights_id,version_id,client_id,region_id,rights_type,start_date,end_date,is_active,territorial_restrictions,exclusivity_window_days
2acf604d-8351-4aab-a452-5d37f5c68adf,VER_TITLE_002760_000,CLIENT_00052,REG_017,Windowed,2023-11-26T22:32:43.340487,2025-09-24T22:32:43.340487,False,Country-specific,343.0
9b9abc9d-3fef-4282-8930-5a8005f0daa7,VER_TITLE_002760_001,CLIENT_00012,REG_042,Windowed,2024-02-21T22:32:43.340553,2025-06-04T22:32:43.340553,False,Country-specific,244.0
0de97160-2d8d-48ba-92fb-47a008365126,VER_TITLE_002760_002,CLIENT_00129,REG_039,Territorial,2024-10-11T22:32:43.340611,2025-04-20T22:32:43.340611,False,Regional,147.0
1b28e548-6871-4ae7-a281-746c084ba510,VER_TITLE_002760_002,CLIENT_00016,REG_012,Exclusive,2026-01-31T22:32:43.340660,2027-08-16T22:32:43.340660,True,Regional,219.0
5dd98396-27e5-4366-8dea-8143d3081b2f,VER_TITLE_002760_002,CLIENT_00001,REG_029,Exclusive,2023-11-08T22:32:43.340707,2024-06-26T22:32:43.340707,False,Regional,168.0
81ca2fad-066d-4c50-b936-a8196b58113b,VER_TITLE_002760_003,CLIENT_00064,REG_031,Windowed,2023-10-10T22:32:43.340768,2025-05-13T22:32:43.340768,False,Regional,247.0
35e4e053-48b6-475d-bb08-d02ef84bdfa7,VER_TITLE_002761_000,CLIENT_00158,REG_049,Territorial,2024-03-09T22:32:43.340825,2024-08-20T22:32:43.340825,False,Regional,358.0
92384f81-0a47-460a-9272-8aed2ea7388a,VER_TITLE_002761_000,CLIENT_00056,REG_016,Non-exclusive,2023-10-15T22:32:43.340857,2025-06-11T22:32:43.340857,False,None,326.0
f7a92581-def4-415c-937f-dd5cf51f97a7,VER_TITLE_002761_000,CLIENT_00081,REG_010,Non-exclusive,2026-01-07T22:32:43.340886,2026-08-07T22:32:43.340886,True,None,165.0
5c8a8a55-8076-44b9-b19d-d3632dff54d9,VER_TITLE_002761_000,CLIENT_00027,REG_040,Non-exclusive,2025-05-21T22:32:43.340917,2026-11-25T22:32:43.340917,True,Regional,
c64b2a7b-ddca-4a1e-9ae9-710f727dd840,VER_TITLE_002761_000,CLIENT_00087,REG_011,Territorial,2026-01-10T22:32:43.340943,2028-01-06T22:32:43.340943,True,Regional,
4e87c336-4033-4735-9ad4-0db5c24b4786,VER_TITLE_002762_000,CLIENT_00103,REG_041,Territorial,2026-01-19T22:32:43.340996,2026-10-11T22:32:43.340996,True,Country-specific,
8d7033c5-e9ea-4ec1-b4a3-df9e486a2294,VER_TITLE_002762_000,CLIENT_00134,REG_030,Exclusive,2025-06-22T22:32:43.341026,2027-05-12T22:32:43.341026,True,Country-specific,143.0
1b3b22b3-1e92-47bd-b488-ab6a7ae0535c,VER_TITLE_002762_000,CLIENT_00111,REG_039,Non-exclusive,2023-06-17T22:32:43.341053,2024-06-10T22:32:43.341053,False,None,
24469a12-d6b3-42de-94e5-719809ee78a1,VER_TITLE_002762_000,CLIENT_00119,REG_047,Non-exclusive,2024-01-19T22:32:43.341078,2025-06-08T22:32:43.341078,False,Country-specific,
2985adb5-4cee-4968-9dcc-f5a9a532e88f,VER_TITLE_002762_000,CLIENT_00085,REG_044,Windowed,2023-05-25T22:32:43.341103,2024-05-11T22:32:43.341103,False,Regional,316.0
2ac59418-d481-497e-96af-b801f0fcb392,VER_TITLE_002763_000,CLIENT_00021,REG_043,Exclusive,2026-05-08T22:32:43.341153,2027-06-03T22:32:43.341153,True,Regional,288.0
3f02df84-6fb9-49b8-a4a6-b47d63ee8561,VER_TITLE_002763_000,CLIENT_00045,REG_022,Exclusive,2023-12-06T22:32:43.341183,2025-08-27T22:32:43.341183,False,Country-specific,
60182be7-7605-4b02-a1dd-269f362380b4,VER_TITLE_002763_000,CLIENT_00022,REG_024,Exclusive,2023-07-12T22:32:43.341210,2024-06-19T22:32:43.341210,False,Country-specific,
f0af3202-4005-4dd7-8f32-305fcba18d30,VER_TITLE_002763_000,CLIENT_00040,REG_030,Non-exclusive,2025-10-30T22:32:43.341237,2026-03-21T22:32:43.341237,False,None,
a57dc63b-ba64-4371-8a37-0b182018556c,VER_TITLE_002763_001,CLIENT_00089,REG_031,Exclusive,2024-05-26T22:32:43.341288,2026-01-24T22:32:43.341288,False,Country-specific,
7b94f1d8-d73d-4d6f-9a0a-46884f4b3628,VER_TITLE_002763_001,CLIENT_00128,REG_050,Windowed,2024-09-30T22:32:43.341318,2025-11-01T22:32:43.341318,False,Regional,
541cbffd-cbc9-4fd2-813e-e004614572db,VER_TITLE_002763_002,CLIENT_00036,REG_042,Windowed,2024-11-29T22:32:43.341368,2026-06-07T22:32:43.341368,True,Country-specific,
c4c83d3f-394e-4e69-97cf-da3e40b3d1ec,VER_TITLE_002763_003,CLIENT_00190,REG_043,Non-exclusive,2026-02-24T22:32:43.341420,2026-07-07T22:32:43.341420,True,Country-specific,249.0
529da117-7b78-4e28-b00f-97735f49d653,VER_TITLE_002763_003,CLIENT_00001,REG_033,Non-exclusive,2023-08-22T22:32:43.341449,2023-12-11T22:32:43.341449,False,None,
086f51a7-9b09-4388-a44f-7aa3088edf07,VER_TITLE_002763_004,CLIENT_00051,REG_028,Windowed,2024-07-18T22:32:43.341498,2025-05-09T22:32:43.341498,False,Country-specific,292.0
66b76368-ccf4-4b4d-95d8-f1c1c5d7b703,VER_TITLE_002763_005,CLIENT_00149,REG_039,Territorial,2025-08-21T22:32:43.341550,2027-07-20T22:32:43.341550,True,None,
0eb68673-9494-46cd-95ec-b874d0465b36,VER_TITLE_002763_005,CLIENT_00169,REG_049,Windowed,2023-08-09T22:32:43.341579,2024-05-04T22:32:43.341579,False,Regional,
e3de8e9f-ac86-4694-ba28-3dca408c7fd4,VER_TITLE_002763_005,CLIENT_00143,REG_026,Non-exclusive,2025-11-26T22:32:43.341604,2026-03-13T22:32:43.341604,False,Regional,332.0
39d77dda-37f4-4dbb-bab0-3a08e7ee8d61,VER_TITLE_002763_005,CLIENT_00150,REG_027,Territorial,2024-08-30T22:32:43.341628,2025-10-06T22:32:43.341628,False,Regional,173.0
89995179-efea-45b3-a264-8c5fe265c5db,VER_TITLE_002763_005,CLIENT_00175,REG_004,Exclusive,2026-05-01T22:32:43.341655,2026-08-22T22:32:43.341655,True,Regional,
5828ce45-c6c8-4fb1-bf97-16ce4c2f837d,VER_TITLE_002764_000,CLIENT_00005,REG_046,Territorial,2024-01-13T22:32:43.341706,2025-06-22T22:32:43.341706,False,None,230.0
3104f476-5a02-4b58-b85d-b596760cc822,VER_TITLE_002764_000,CLIENT_00109,REG_022,Territorial,2024-03-29T22:32:43.341738,2024-10-07T22:32:43.341738,False,Country-specific,
5d4344fc-f2cc-47e0-bb70-0be96d045bf4,VER_TITLE_002764_000,CLIENT_00047,REG_050,Territorial,2025-05-04T22:32:43.341764,2026-03-03T22:32:43.341764,False,None,147.0
07718edd-17ff-4618-a826-fa391976fb87,VER_TITLE_002764_000,CLIENT_00177,REG_002,Territorial,2024-12-22T22:32:43.341789,2026-12-09T22:32:43.341789,True,Country-specific,194.0
215f02d6-c977-491c-82e9-dd5a8655d496,VER_TITLE_002765_000,CLIENT_00088,REG_011,Windowed,2026-04-20T22:32:43.341841,2026-10-04T22:32:43.341841,True,Country-specific,238.0
0c351d5c-b804-4a98-8cc6-242cfcdd2ee1,VER_TITLE_002765_000,CLIENT_00022,REG_044,Windowed,2024-10-21T22:32:43.341870,2025-08-03T22:32:43.341870,False,Regional,71.0
4d7fdea2-90ac-4ee0-b763-abf6ec0a91ef,VER_TITLE_002765_000,CLIENT_00111,REG_009,Non-exclusive,2025-10-31T22:32:43.341896,2026-02-01T22:32:43.341896,False,None,
0c12d35d-e084-4f45-a0e7-dfe10c1dedb7,VER_TITLE_002765_001,CLIENT_00191,REG_050,Non-exclusive,2025-05-30T22:32:43.341946,2027-02-21T22:32:43.341946,True,Regional,
51bc5468-9217-4a3a-941d-626e1f75e4f3,VER_TITLE_002765_001,CLIENT_00177,REG_029,Windowed,2025-06-07T22:32:43.341981,2025-10-05T22:32:43.341981,False,Regional,265.0
fe34547f-deb4-481e-bad5-839b12a567d5,VER_TITLE_002765_001,CLIENT_00148,REG_006,Territorial,2025-05-19T22:32:43.342027,2027-01-28T22:32:43.342027,True,Country-specific,330.0
e368fe89-c579-42c2-8a65-cdf566764c32,VER_TITLE_002765_002,CLIENT_00073,REG_050,Non-exclusive,2024-03-31T22:32:43.342096,2025-09-03T22:32:43.342096,False,Country-specific,
56c053b6-fd07-4991-a69d-7f5c29681129,VER_TITLE_002765_002,CLIENT_00044,REG_047,Exclusive,2026-04-12T22:32:43.342132,2026-11-10T22:32:43.342132,True,Regional,
a17458d1-c9d7-47d2-b88c-4a1223558e75,VER_TITLE_002765_002,CLIENT_00058,REG_048,Windowed,2025-04-03T22:32:43.342161,2025-09-21T22:32:43.342161,False,None,290.0
8f31349d-caf0-4a3e-84d9-55ac60580d07,VER_TITLE_002765_003,CLIENT_00089,REG_020,Territorial,2024-09-16T22:32:43.342260,2025-02-13T22:32:43.342260,False,None,
054a7bd0-80f7-4335-80f4-7bcd1466af5a,VER_TITLE_002765_004,CLIENT_00075,REG_048,Non-exclusive,2024-08-17T22:32:43.342317,2026-08-03T22:32:43.342317,True,None,
52ae76dc-14c2-4036-b42a-c57f66339c57,VER_TITLE_002766_000,CLIENT_00047,REG_038,Exclusive,2023-06-16T22:32:43.342484,2024-06-15T22:32:43.342484,False,Regional,213.0
e82aa099-8429-4fda-a30c-b4d97513dcb1,VER_TITLE_002766_000,CLIENT_00173,REG_019,Territorial,2024-03-31T22:32:43.342587,2024-10-12T22:32:43.342587,False,Regional,190.0
7718e919-45c0-419e-9f6f-2fef29496bc6,VER_TITLE_002766_000,CLIENT_00021,REG_035,Territorial,2025-10-17T22:32:43.342622,2026-01-22T22:32:43.342622,False,Regional,97.0
13ee6a1e-77d3-43cd-8671-3086ec844ad6,VER_TITLE_002766_000,CLIENT_00056,REG_003,Exclusive,2024-08-23T22:32:43.342678,2025-04-25T22:32:43.342678,False,Regional,153.0
fc5ecd8d-dbbb-41ac-a3cc-4f1f9c44046f,VER_TITLE_002766_001,CLIENT_00128,REG_021,Windowed,2024-11-09T22:32:43.342806,2025-07-16T22:32:43.342806,False,Country-specific,324.0
f2dde605-3c57-4580-af1e-ca8d7715b6dd,VER_TITLE_002766_001,CLIENT_00167,REG_043,Territorial,2024-07-02T22:32:43.342843,2026-06-11T22:32:43.342843,True,Country-specific,64.0
a7177aa8-04dc-4974-97e7-93bc38d8ba71,VER_TITLE_002766_002,CLIENT_00131,REG_035,Territorial,2025-10-01T22:32:43.343032,2026-06-30T22:32:43.343032,True,Country-specific,58.0
0f4917af-f2dd-4c71-a864-5b491906b46b,VER_TITLE_002766_002,CLIENT_00064,REG_038,Windowed,2024-01-24T22:32:43.343109,2025-08-31T22:32:43.343109,False,None,
0b0aa36b-3242-4793-a99a-047f9eb55cc5,VER_TITLE_002766_002,CLIENT_00059,REG_027,Windowed,2025-11-15T22:32:43.343139,2027-05-12T22:32:43.343139,True,None,111.0
9e65b803-3548-4e74-84c5-9fc549c99724,VER_TITLE_002766_002,CLIENT_00191,REG_045,Exclusive,2023-11-21T22:32:43.343166,2024-11-18T22:32:43.343166,False,Country-specific,
228daef0-f902-467c-807e-7079027e5f19,VER_TITLE_002766_002,CLIENT_00189,REG_036,Windowed,2024-10-21T22:32:43.343189,2026-01-08T22:32:43.343189,False,Regional,56.0
9ec77f7e-2986-4e3e-8b5f-81637734d0a1,VER_TITLE_002766_003,CLIENT_00080,REG_049,Exclusive,2024-03-20T22:32:43.343245,2025-07-15T22:32:43.343245,False,Regional,144.0
9e9efb2b-3c57-4fac-b627-7f9a04abd7b4,VER_TITLE_002766_003,CLIENT_00149,REG_016,Windowed,2025-06-20T22:32:43.343282,2026-02-27T22:32:43.343282,False,None,161.0
4798fd50-a02d-4a43-a285-55541fb4ef53,VER_TITLE_002766_003,CLIENT_00138,REG_015,Territorial,2025-04-03T22:32:43.343307,2026-07-25T22:32:43.343307,True,None,
716bee43-e031-4601-9a40-9a890f23ae76,VER_TITLE_002767_000,CLIENT_00153,REG_005,Exclusive,2023-06-01T22:32:43.343353,2023-09-07T22:32:43.343353,False,Regional,
94b6b7dc-57c5-49e9-97cf-90b72e933823,VER_TITLE_002767_000,CLIENT_00179,REG_018,Exclusive,2024-09-09T22:32:43.343380,2025-12-18T22:32:43.343380,False,Country-specific,
4653464d-c35f-4e31-b8ee-d3fdd4f069b6,VER_TITLE_002767_000,CLIENT_00198,REG_028,Exclusive,2026-05-20T22:32:43.343404,2027-12-16T22:32:43.343404,True,Regional,169.0
76bc26bb-cae4-43ad-9d8a-e95e16365fed,VER_TITLE_002767_000,CLIENT_00032,REG_015,Windowed,2025-08-09T22:32:43.343428,2026-06-17T22:32:43.343428,True,Country-specific,148.0
b1a9899b-b624-4d4b-aa46-9a9ad96c3285,VER_TITLE_002768_000,CLIENT_00136,REG_008,Windowed,2025-11-26T22:32:43.343473,2026-04-26T22:32:43.343473,False,Regional,
0d3242c2-f070-4ecd-b771-89421dea46df,VER_TITLE_002768_000,CLIENT_00050,REG_034,Non-exclusive,2025-11-22T22:32:43.343501,2026-05-29T22:32:43.343501,True,Country-specific,
62ff4d0b-6602-4112-acf5-2fb116d0641c,VER_TITLE_002768_000,CLIENT_00054,REG_045,Exclusive,2023-09-16T22:32:43.343525,2024-02-09T22:32:43.343525,False,None,345.0
ff0a55bc-e332-463f-b637-69ddc58c6968,VER_TITLE_002768_000,CLIENT_00046,REG_046,Windowed,2024-12-04T22:32:43.343600,2025-06-27T22:32:43.343600,False,Country-specific,125.0
b1b88e90-9c37-425a-999e-7295fd7e91cc,VER_TITLE_002768_001,CLIENT_00171,REG_017,Non-exclusive,2025-09-25T22:32:43.343686,2026-07-01T22:32:43.343686,True,Regional,151.0
3cb87bb0-26ff-423e-934c-fc38c1bbc226,VER_TITLE_002768_001,CLIENT_00143,REG_002,Non-exclusive,2025-02-07T22:32:43.343719,2026-02-09T22:32:43.343719,False,None,147.0
90de2d89-f22b-44eb-a6b0-dbd591d11f5c,VER_TITLE_002768_002,CLIENT_00081,REG_041,Exclusive,2024-09-08T22:32:43.343774,2026-06-20T22:32:43.343774,True,Regional,
8a2f3ec1-ae36-4a59-acaf-e32f938cc930,VER_TITLE_002768_002,CLIENT_00084,REG_016,Non-exclusive,2024-05-13T22:32:43.343804,2024-12-17T22:32:43.343804,False,Country-specific,149.0
5fcf384b-c247-4787-85e1-1ab17210ab76,VER_TITLE_002768_002,CLIENT_00132,REG_017,Windowed,2024-04-02T22:32:43.343832,2024-08-05T22:32:43.343832,False,None,272.0
769a20db-14e5-4783-97ff-987b3f7b7393,VER_TITLE_002769_000,CLIENT_00042,REG_047,Non-exclusive,2023-08-17T22:32:43.343886,2025-07-12T22:32:43.343886,False,None,
8fed8191-299c-4568-bca9-f9b9367317e2,VER_TITLE_002769_000,CLIENT_00044,REG_027,Windowed,2023-12-01T22:32:43.343919,2024-11-23T22:32:43.343919,False,None,250.0
d45a5966-95a4-4f19-9577-5a1940460a5b,VER_TITLE_002769_000,CLIENT_00102,REG_015,Non-exclusive,2025-04-08T22:32:43.343948,2027-03-20T22:32:43.343948,True,None,
36982aa0-2719-46c5-a500-f7b4c1003f20,VER_TITLE_002769_000,CLIENT_00180,REG_025,Exclusive,2025-12-23T22:32:43.343974,2026-07-11T22:32:43.343974,True,Regional,189.0
8d216264-c635-4299-a2a5-b520cb65e6bc,VER_TITLE_002769_000,CLIENT_00093,REG_045,Exclusive,2023-11-04T22:32:43.344000,2024-09-05T22:32:43.344000,False,None,363.0
c060a061-eb45-4893-ac08-d33462268518,VER_TITLE_002769_001,CLIENT_00054,REG_026,Windowed,2024-09-17T22:32:43.344054,2026-02-28T22:32:43.344054,False,Country-specific,281.0
59c9f12b-33b0-461a-b38d-78142c790fb4,VER_TITLE_002769_001,CLIENT_00107,REG_021,Non-exclusive,2024-04-04T22:32:43.344085,2024-12-10T22:32:43.344085,False,None,238.0
3575aee4-f04d-4e84-9677-2f9d41fdea41,VER_TITLE_002769_001,CLIENT_00195,REG_037,Territorial,2023-07-01T22:32:43.344112,2025-04-11T22:32:43.344112,False,Regional,119.0
f4de2f4d-2e6c-4991-bd76-bcd5ff1dfc73,VER_TITLE_002769_001,CLIENT_00141,REG_047,Non-exclusive,2024-10-22T22:32:43.344138,2026-09-10T22:32:43.344138,True,None,350.0
9e439e1d-6767-49d7-b6ae-5c43f3cb4d94,VER_TITLE_002770_000,CLIENT_00088,REG_018,Territorial,2023-12-16T22:32:43.344189,2025-04-23T22:32:43.344189,False,Country-specific,
9c7f412e-3be6-4145-94ee-dd07ae0bce9f,VER_TITLE_002770_001,CLIENT_00125,REG_025,Non-exclusive,2025-03-13T22:32:43.344242,2026-02-16T22:32:43.344242,False,Regional,
d09ada5b-14a9-4993-87ee-be355c0f904b,VER_TITLE_002770_001,CLIENT_00106,REG_047,Exclusive,2023-06-17T22:32:43.344314,2024-10-24T22:32:43.344314,False,Country-specific,
40cc4ab4-f23d-4a82-a3e1-8beb4d75737c,VER_TITLE_002770_002,CLIENT_00051,REG_019,Territorial,2024-07-28T22:32:43.344404,2026-06-06T22:32:43.344404,True,Country-specific,301.0
07a0d2dd-c1fd-460b-9363-b779e4e624ca,VER_TITLE_002770_002,CLIENT_00195,REG_050,Non-exclusive,2023-11-26T22:32:43.344436,2024-11-01T22:32:43.344436,False,Regional,
ca2ebaa7-86e8-4f01-a6a1-a204d2a4adfc,VER_TITLE_002770_003,CLIENT_00184,REG_017,Non-exclusive,2025-05-06T22:32:43.344486,2027-04-30T22:32:43.344486,True,Regional,258.0
65ef74cf-de4a-454f-b119-f9bfa53dd395,VER_TITLE_002770_004,CLIENT_00058,REG_014,Exclusive,2023-12-20T22:32:43.344536,2024-08-14T22:32:43.344536,False,Regional,107.0
e3337e81-4f50-445e-a222-e0481c8f9496,VER_TITLE_002770_004,CLIENT_00043,REG_046,Exclusive,2024-10-26T22:32:43.344565,2025-10-10T22:32:43.344565,False,None,174.0
0c7512c4-2bbf-48b8-ba8e-748e2e4b64d4,VER_TITLE_002770_004,CLIENT_00187,REG_044,Exclusive,2025-07-17T22:32:43.344591,2026-06-09T22:32:43.344591,True,Regional,237.0
039ee8e4-4be9-4e9e-8373-472962af8636,VER_TITLE_002771_000,CLIENT_00052,REG_042,Exclusive,2024-05-30T22:32:43.344643,2026-02-12T22:32:43.344643,False,Regional,
ed405dc9-4136-4586-9779-ea62a73fbbc0,VER_TITLE_002771_000,CLIENT_00078,REG_014,Exclusive,2025-10-24T22:32:43.344672,2026-10-31T22:32:43.344672,True,Regional,109.0
481f6b55-d160-48af-9ea4-716905baf59f,VER_TITLE_002771_000,CLIENT_00179,REG_021,Exclusive,2025-04-28T22:32:43.344698,2026-12-01T22:32:43.344698,True,Country-specific,
c53c8507-0b03-46db-b49f-ab79fbb26986,VER_TITLE_002771_000,CLIENT_00169,REG_042,Non-exclusive,2025-05-31T22:32:43.344721,2027-04-16T22:32:43.344721,True,Regional,361.0
4601418b-ea0c-4697-9572-520fc93d605a,VER_TITLE_002771_000,CLIENT_00091,REG_027,Windowed,2023-07-22T22:32:43.344745,2024-04-04T22:32:43.344745,False,Regional,364.0
e7f69869-1a4f-4730-b6f4-c97d135f82b7,VER_TITLE_002771_001,CLIENT_00166,REG_032,Non-exclusive,2023-11-27T22:32:43.344788,2025-09-25T22:32:43.344788,False,Regional,163.0
6ebd4593-be67-4799-91f5-9527df40af14,VER_TITLE_002771_001,CLIENT_00102,REG_039,Non-exclusive,2024-08-23T22:32:43.344880,2025-10-11T22:32:43.344880,False,None,202.0
ecc752ff-5c88-4d03-8ec7-216acf15b98f,VER_TITLE_002771_001,CLIENT_00111,REG_039,Exclusive,2025-12-11T22:32:43.344919,2027-06-25T22:32:43.344919,True,Regional,285.0
315dcf75-f034-4b6a-8b4f-21f507f03b41,VER_TITLE_002771_001,CLIENT_00082,REG_022,Exclusive,2024-11-07T22:32:43.344945,2026-04-01T22:32:43.344945,False,Regional,
7f1aa93b-918a-4d46-a125-388fc1a9fd70,VER_TITLE_002771_002,CLIENT_00019,REG_001,Windowed,2025-05-10T22:32:43.344997,2027-04-11T22:32:43.344997,True,None,
3013d3ba-b9d4-401f-8372-f5999cbee544,VER_TITLE_002771_002,CLIENT_00153,REG_003,Non-exclusive,2025-06-01T22:32:43.345024,2025-09-05T22:32:43.345024,False,Country-specific,
4da0836a-d5f2-430d-ab7e-cbb5e4a3ea40,VER_TITLE_002771_002,CLIENT_00148,REG_035,Windowed,2025-04-15T22:32:43.345049,2026-08-23T22:32:43.345049,True,None,296.0
5160dff6-7f51-4c25-94bb-04ee3c9ea34c,VER_TITLE_002771_002,CLIENT_00073,REG_023,Exclusive,2024-08-19T22:32:43.345073,2025-01-22T22:32:43.345073,False,Country-specific,
467d86a0-1edc-4b70-81ea-84793094d1fc,VER_TITLE_002771_002,CLIENT_00191,REG_018,Exclusive,2024-08-13T22:32:43.345098,2026-01-30T22:32:43.345098,False,Regional,
2a79640e-9bed-4105-aef0-d1d9772ea56e,VER_TITLE_002772_000,CLIENT_00166,REG_024,Exclusive,2025-10-17T22:32:43.345145,2026-03-14T22:32:43.345145,False,Country-specific,
f1462a5c-e04f-4f07-9777-e6cce9f257a0,VER_TITLE_002772_000,CLIENT_00096,REG_041,Windowed,2026-01-28T22:32:43.345171,2027-05-07T22:32:43.345171,True,None,293.0
a76587aa-0565-46a0-b707-60aae9522074,VER_TITLE_002772_001,CLIENT_00193,REG_040,Territorial,2025-08-13T22:32:43.345216,2026-12-15T22:32:43.345216,True,Regional,
3a7f6543-8fa4-4969-9f2c-b464d4c01be4,VER_TITLE_002772_001,CLIENT_00075,REG_004,Windowed,2024-11-17T22:32:43.345245,2025-12-23T22:32:43.345245,False,Country-specific,118.0
ce703eb0-165f-4a74-942b-365cd96dc293,VER_TITLE_002772_001,CLIENT_00089,REG_002,Non-exclusive,2025-12-02T22:32:43.345269,2027-06-23T22:32:43.345269,True,Regional,
1a274229-6f45-4a2d-b9d6-fc138d0985a2,VER_TITLE_002772_001,CLIENT_00075,REG_044,Windowed,2026-03-08T22:32:43.345291,2027-10-21T22:32:43.345291,True,None,
ae5d2660-1f2e-477c-8f31-e276e12ef100,VER_TITLE_002772_002,CLIENT_00114,REG_001,Non-exclusive,2023-12-01T22:32:43.345335,2024-07-10T22:32:43.345335,False,None,182.0
701f9ce9-d20a-4062-af42-87b7312af683,VER_TITLE_002772_002,CLIENT_00059,REG_003,Windowed,2025-10-20T22:32:43.345362,2027-05-25T22:32:43.345362,True,Country-specific,70.0
544da87c-e14a-46c3-90e7-d1e35295ffdc,VER_TITLE_002772_002,CLIENT_00142,REG_012,Territorial,2025-11-20T22:32:43.345385,2027-04-17T22:32:43.345385,True,Regional,246.0
dade69fb-5275-4e3e-ac3b-80618f953ca9,VER_TITLE_002772_003,CLIENT_00119,REG_032,Exclusive,2024-05-13T22:32:43.345431,2024-12-04T22:32:43.345431,False,Country-specific,95.0
18558270-a999-415f-b4c2-f6b5caded298,VER_TITLE_002772_003,CLIENT_00058,REG_047,Territorial,2024-02-21T22:32:43.345457,2025-10-08T22:32:43.345457,False,Regional,204.0
90cc0c96-1b93-4a0d-a8a3-30ed07c99c9a,VER_TITLE_002773_000,CLIENT_00100,REG_042,Non-exclusive,2024-12-26T22:32:43.345503,2026-07-30T22:32:43.345503,True,None,261.0
c894be14-db0e-4032-b36f-84b1eb3aa569,VER_TITLE_002773_000,CLIENT_00111,REG_016,Territorial,2023-08-20T22:32:43.345617,2023-11-23T22:32:43.345617,False,None,
1f4e8644-35a4-4e39-9db7-fd3dc48d16c0,VER_TITLE_002773_000,CLIENT_00135,REG_014,Non-exclusive,2024-03-11T22:32:43.345664,2026-03-08T22:32:43.345664,False,None,306.0
b43ef9c2-3881-4eb3-92d3-5adab0e7996a,VER_TITLE_002773_000,CLIENT_00044,REG_003,Territorial,2026-04-20T22:32:43.345693,2026-12-23T22:32:43.345693,True,Regional,
fe189b37-c8bb-454c-ac7b-3dbc436da704,VER_TITLE_002773_000,CLIENT_00027,REG_001,Non-exclusive,2023-09-05T22:32:43.345719,2024-06-24T22:32:43.345719,False,Country-specific,258.0
41a4a9aa-646a-4485-919a-1b50dfd1596c,VER_TITLE_002773_001,CLIENT_00047,REG_022,Exclusive,2026-05-19T22:32:43.345785,2028-05-12T22:32:43.345785,True,None,
86d40cb6-6b0e-496a-81f0-92ac30a2af61,VER_TITLE_002773_001,CLIENT_00052,REG_032,Non-exclusive,2023-06-18T22:32:43.345829,2024-06-20T22:32:43.345829,False,Country-specific,
6c67ca61-c4a9-4a3f-9a32-49dfcbb7133c,VER_TITLE_002774_000,CLIENT_00032,REG_037,Territorial,2024-02-25T22:32:43.345882,2025-08-12T22:32:43.345882,False,Regional,
47e98c27-426b-41ef-92e6-cb7000280752,VER_TITLE_002774_000,CLIENT_00041,REG_035,Windowed,2025-02-17T22:32:43.345912,2026-09-08T22:32:43.345912,True,Regional,
447e6ed6-3cff-483b-b0bd-064ba001e839,VER_TITLE_002774_000,CLIENT_00036,REG_005,Territorial,2023-09-16T22:32:43.345954,2024-03-26T22:32:43.345954,False,None,
96121b78-7f4e-4eeb-8b25-cdaa8cd5cfd7,VER_TITLE_002774_000,CLIENT_00054,REG_020,Non-exclusive,2025-09-04T22:32:43.345985,2026-03-05T22:32:43.345985,False,None,278.0
ddc8a6dc-d76b-4baa-b6cc-82139864cc8a,VER_TITLE_002774_000,CLIENT_00044,REG_031,Territorial,2024-06-10T22:32:43.346012,2025-05-30T22:32:43.346012,False,Regional,319.0
568c6924-34a2-45d7-9996-c90858dec3a7,VER_TITLE_002774_001,CLIENT_00191,REG_043,Windowed,2025-11-25T22:32:43.346064,2027-09-20T22:32:43.346064,True,Country-specific,81.0
c95d144c-d0a6-4fff-a6fd-68f96f07334c,VER_TITLE_002774_001,CLIENT_00075,REG_015,Windowed,2023-09-07T22:32:43.346094,2024-03-29T22:32:43.346094,False,Country-specific,
5a4dee83-52ec-4345-8058-d6c93526e258,VER_TITLE_002774_001,CLIENT_00131,REG_031,Non-exclusive,2026-05-11T22:32:43.346120,2027-02-15T22:32:43.346120,True,Regional,197.0
5bd355b2-ef54-47f9-9db5-9b949dccf565,VER_TITLE_002774_001,CLIENT_00078,REG_046,Windowed,2025-09-26T22:32:43.346144,2026-06-29T22:32:43.346144,True,None,322.0
7cc49fb9-e670-4de9-bb0e-2f022d7448ce,VER_TITLE_002775_000,CLIENT_00149,REG_031,Windowed,2024-11-24T22:32:43.346194,2026-05-06T22:32:43.346194,False,Regional,
e17a3483-d0a5-4150-97a7-08811a598b72,VER_TITLE_002775_001,CLIENT_00183,REG_003,Windowed,2023-12-24T22:32:43.346247,2024-12-28T22:32:43.346247,False,Regional,253.0
4855f907-ff47-402e-a71c-75473cfe8148,VER_TITLE_002775_001,CLIENT_00105,REG_045,Territorial,2023-10-06T22:32:43.346278,2024-03-27T22:32:43.346278,False,Country-specific,
f22abdf9-5a89-4c29-ba50-325bbf45e936,VER_TITLE_002775_002,CLIENT_00189,REG_038,Territorial,2025-03-22T22:32:43.346327,2025-08-28T22:32:43.346327,False,Regional,230.0
42ab6857-900d-4fe6-9529-ff5615df4b4f,VER_TITLE_002775_002,CLIENT_00109,REG_031,Territorial,2025-12-21T22:32:43.346359,2027-03-03T22:32:43.346359,True,Country-specific,
d42dad3a-af40-4cfc-831f-943194545478,VER_TITLE_002775_002,CLIENT_00160,REG_041,Non-exclusive,2024-11-06T22:32:43.346384,2025-06-05T22:32:43.346384,False,Regional,139.0
