request_id,version_id,client_id,delivery_point_id,request_date,deadline,status,actual_completion,priority,file_size_gb
DELIVERY_012988,VER_TITLE_001954_001,CLIENT_00050,DP_00079,2026-04-23T22:32:55.926243,2026-05-19T22:32:55.926243,Delayed,,Low,428.41
DELIVERY_012989,VER_TITLE_000545_001,CLIENT_00154,DP_00149,2026-05-06T22:32:55.927033,2026-05-24T22:32:55.927033,Delayed,,Low,10.19
DELIVERY_012990,VER_TITLE_001490_002,CLIENT_00048,DP_00049,2026-05-18T22:32:55.927789,2026-06-17T22:32:55.927789,Completed,2026-05-14T22:32:55.927808,Low,103.66
DELIVERY_012991,VER_TITLE_000137_002,CLIENT_00059,DP_00128,2026-04-12T22:32:55.928551,2026-04-20T22:32:55.928551,Failed,,Low,153.64
DELIVERY_012992,VER_TITLE_002489_001,CLIENT_00085,DP_00007,2026-03-02T22:32:55.929338,2026-03-13T22:32:55.929338,Pending,,Medium,383.43
DELIVERY_012993,VER_TITLE_001420_001,CLIENT_00133,DP_00050,2026-04-01T22:32:55.930134,2026-04-06T22:32:55.930134,Delayed,,High,442.34
DELIVERY_012994,VER_TITLE_002073_003,CLIENT_00149,DP_00049,2026-03-15T22:32:55.930969,2026-04-02T22:32:55.930969,Completed,2026-05-22T22:32:55.930995,Urgent,28.72
DELIVERY_012995,VER_TITLE_004764_001,CLIENT_00195,DP_00088,2026-03-02T22:32:55.931776,2026-03-07T22:32:55.931776,Delayed,,Low,390.77
DELIVERY_012996,VER_TITLE_004979_001,CLIENT_00000,DP_00038,2026-05-05T22:32:55.932546,2026-05-23T22:32:55.932546,Delayed,,Low,87.37
DELIVERY_012997,VER_TITLE_002534_002,CLIENT_00065,DP_00065,2026-02-28T22:32:55.933652,2026-03-19T22:32:55.933652,Pending,,High,56.04
DELIVERY_012998,VER_TITLE_004557_005,CLIENT_00055,DP_00144,2026-02-26T22:32:55.934396,2026-03-06T22:32:55.934396,Failed,,High,207.28
DELIVERY_012999,VER_TITLE_003646_001,CLIENT_00126,DP_00133,2026-03-03T22:32:55.935169,2026-03-28T22:32:55.935169,Pending,,High,238.46
DELIVERY_013000,VER_TITLE_002892_000,CLIENT_00108,DP_00013,2026-03-27T22:32:55.935906,2026-04-07T22:32:55.935906,In Progress,,Medium,397.86
DELIVERY_013001,VER_TITLE_001120_001,CLIENT_00135,DP_00088,2026-03-25T22:32:55.936616,2026-04-12T22:32:55.936616,Completed,2026-05-16T22:32:55.936633,Low,468.48
DELIVERY_013002,VER_TITLE_004883_000,CLIENT_00055,DP_00027,2026-03-09T22:32:55.937392,2026-03-23T22:32:55.937392,Completed,2026-05-17T22:32:55.937412,Urgent,333.57
DELIVERY_013003,VER_TITLE_001589_001,CLIENT_00048,DP_00142,2026-02-24T22:32:55.938193,2026-03-11T22:32:55.938193,In Progress,,High,198.69
DELIVERY_013004,VER_TITLE_000136_004,CLIENT_00101,DP_00058,2026-03-18T22:32:55.938987,2026-04-15T22:32:55.938987,Delayed,,Low,421.58
DELIVERY_013005,VER_TITLE_004656_001,CLIENT_00047,DP_00116,2026-03-24T22:32:55.939741,2026-04-16T22:32:55.939741,Pending,,Low,305.17
DELIVERY_013006,VER_TITLE_002808_003,CLIENT_00132,DP_00086,2026-04-20T22:32:55.940505,2026-04-30T22:32:55.940505,Failed,,Low,109.24
DELIVERY_013007,VER_TITLE_004368_001,CLIENT_00164,DP_00081,2026-04-12T22:32:55.941363,2026-05-05T22:32:55.941363,In Progress,,Low,318.68
DELIVERY_013008,VER_TITLE_001467_002,CLIENT_00002,DP_00033,2026-02-24T22:32:55.942136,2026-03-02T22:32:55.942136,Failed,,High,183.58
DELIVERY_013009,VER_TITLE_001872_000,CLIENT_00142,DP_00139,2026-05-11T22:32:55.942977,2026-05-17T22:32:55.942977,In Progress,,High,269.26
DELIVERY_013010,VER_TITLE_003648_003,CLIENT_00006,DP_00099,2026-03-18T22:32:55.943965,2026-03-25T22:32:55.943965,Pending,,Medium,158.55
DELIVERY_013011,VER_TITLE_001569_001,CLIENT_00067,DP_00064,2026-04-08T22:32:55.944699,2026-04-13T22:32:55.944699,In Progress,,High,34.58
DELIVERY_013012,VER_TITLE_003474_002,CLIENT_00198,DP_00070,2026-03-25T22:32:55.945456,2026-04-05T22:32:55.945456,Failed,,High,216.45
DELIVERY_013013,VER_TITLE_000769_003,CLIENT_00066,DP_00017,2026-05-20T22:32:55.946167,2026-06-09T22:32:55.946167,Completed,2026-05-13T22:32:55.946186,Low,306.64
DELIVERY_013014,VER_TITLE_003923_002,CLIENT_00092,DP_00092,2026-02-28T22:32:55.946869,2026-03-12T22:32:55.946869,In Progress,,Urgent,179.99
DELIVERY_013015,VER_TITLE_004290_000,CLIENT_00007,DP_00117,2026-03-22T22:32:55.947608,2026-04-18T22:32:55.947608,Completed,2026-05-22T22:32:55.947627,Medium,209.31
DELIVERY_013016,VER_TITLE_002595_004,CLIENT_00090,DP_00094,2026-03-19T22:32:55.948385,2026-04-13T22:32:55.948385,Delayed,,High,399.46
DELIVERY_013017,VER_TITLE_003404_001,CLIENT_00162,DP_00106,2026-05-11T22:32:55.949195,2026-06-10T22:32:55.949195,In Progress,,Urgent,13.81
DELIVERY_013018,VER_TITLE_003293_003,CLIENT_00104,DP_00057,2026-05-16T22:32:55.950182,2026-05-29T22:32:55.950182,Completed,2026-05-16T22:32:55.950209,Medium,187.47
DELIVERY_013019,VER_TITLE_001646_003,CLIENT_00137,DP_00014,2026-04-29T22:32:55.951074,2026-05-18T22:32:55.951074,In Progress,,Low,89.68
DELIVERY_013020,VER_TITLE_001234_001,CLIENT_00005,DP_00054,2026-03-29T22:32:55.951803,2026-04-23T22:32:55.951803,Failed,,Low,336.08
DELIVERY_013021,VER_TITLE_003647_002,CLIENT_00171,DP_00121,2026-05-11T22:32:55.952493,2026-05-20T22:32:55.952493,Failed,,Medium,405.52
DELIVERY_013022,VER_TITLE_000367_000,CLIENT_00180,DP_00016,2026-05-15T22:32:55.953324,2026-05-31T22:32:55.953324,Completed,2026-05-15T22:32:55.953416,Urgent,172.73
DELIVERY_013023,VER_TITLE_004368_000,CLIENT_00147,DP_00009,2026-04-15T22:32:55.954246,2026-05-15T22:32:55.954246,Delayed,,Medium,151.91
DELIVERY_013024,VER_TITLE_004925_003,CLIENT_00194,DP_00077,2026-05-09T22:32:55.955027,2026-06-07T22:32:55.955027,In Progress,,Medium,179.93
DELIVERY_013025,VER_TITLE_004353_002,CLIENT_00104,DP_00089,2026-04-21T22:32:55.955682,2026-05-16T22:32:55.955682,Delayed,,Urgent,379.95
DELIVERY_013026,VER_TITLE_001560_000,CLIENT_00017,DP_00099,2026-04-04T22:32:55.956915,2026-04-25T22:32:55.956915,In Progress,,Low,367.95
DELIVERY_013027,VER_TITLE_004695_003,CLIENT_00093,DP_00037,2026-05-20T22:32:55.957564,2026-06-05T22:32:55.957564,Failed,,Urgent,46.67
DELIVERY_013028,VER_TITLE_004024_003,CLIENT_00036,DP_00104,2026-03-10T22:32:55.958463,2026-04-07T22:32:55.958463,In Progress,,High,323.97
DELIVERY_013029,VER_TITLE_003657_003,CLIENT_00135,DP_00090,2026-03-28T22:32:55.959271,2026-04-24T22:32:55.959271,Failed,,Medium,80.65
DELIVERY_013030,VER_TITLE_000898_002,CLIENT_00137,DP_00045,2026-03-30T22:32:55.960015,2026-04-06T22:32:55.960015,Delayed,,Low,483.07
DELIVERY_013031,VER_TITLE_000542_002,CLIENT_00071,DP_00052,2026-04-05T22:32:55.960715,2026-04-29T22:32:55.960715,Delayed,,Urgent,223.62
DELIVERY_013032,VER_TITLE_001351_001,CLIENT_00165,DP_00017,2026-04-19T22:32:55.961396,2026-05-09T22:32:55.961396,In Progress,,Medium,493.79
DELIVERY_013033,VER_TITLE_000167_000,CLIENT_00037,DP_00122,2026-04-18T22:32:55.962128,2026-05-02T22:32:55.962128,Failed,,High,83.02
DELIVERY_013034,VER_TITLE_004505_002,CLIENT_00017,DP_00001,2026-03-27T22:32:55.962883,2026-04-09T22:32:55.962883,Completed,2026-05-18T22:32:55.962905,High,459.86
DELIVERY_013035,VER_TITLE_001964_000,CLIENT_00006,DP_00032,2026-04-07T22:32:55.963579,2026-05-03T22:32:55.963579,In Progress,,High,429.79
DELIVERY_013036,VER_TITLE_001013_000,CLIENT_00093,DP_00002,2026-04-08T22:32:55.964280,2026-04-16T22:32:55.964280,Failed,,Low,303.77
DELIVERY_013037,VER_TITLE_003150_002,CLIENT_00171,DP_00034,2026-04-02T22:32:55.964985,2026-04-22T22:32:55.964985,Failed,,Low,70.44
DELIVERY_013038,VER_TITLE_003193_000,CLIENT_00191,DP_00038,2026-05-20T22:32:55.965705,2026-05-30T22:32:55.965705,Completed,2026-05-21T22:32:55.965725,High,213.02
DELIVERY_013039,VER_TITLE_002319_003,CLIENT_00086,DP_00054,2026-03-11T22:32:55.966584,2026-03-17T22:32:55.966584,Completed,2026-05-13T22:32:55.966609,High,384.46
DELIVERY_013040,VER_TITLE_003788_004,CLIENT_00113,DP_00063,2026-03-14T22:32:55.967439,2026-04-05T22:32:55.967439,Pending,,Low,197.98
DELIVERY_013041,VER_TITLE_003352_002,CLIENT_00053,DP_00088,2026-04-12T22:32:55.968225,2026-04-27T22:32:55.968225,Delayed,,High,29.36
DELIVERY_013042,VER_TITLE_000868_002,CLIENT_00109,DP_00063,2026-05-06T22:32:55.969054,2026-05-15T22:32:55.969054,Failed,,Urgent,425.5
DELIVERY_013043,VER_TITLE_003506_002,CLIENT_00048,DP_00132,2026-04-06T22:32:55.969869,2026-04-16T22:32:55.969869,In Progress,,Medium,120.88
DELIVERY_013044,VER_TITLE_003747_003,CLIENT_00156,DP_00026,2026-04-07T22:32:55.970723,2026-04-25T22:32:55.970723,Completed,2026-05-14T22:32:55.970747,Low,277.19
DELIVERY_013045,VER_TITLE_000451_001,CLIENT_00180,DP_00103,2026-02-28T22:32:55.971538,2026-03-18T22:32:55.971538,Delayed,,Urgent,352.25
DELIVERY_013046,VER_TITLE_001232_000,CLIENT_00120,DP_00121,2026-03-26T22:32:55.972310,2026-04-06T22:32:55.972310,Delayed,,Urgent,83.74
DELIVERY_013047,VER_TITLE_002887_000,CLIENT_00097,DP_00075,2026-04-25T22:32:55.973044,2026-05-12T22:32:55.973044,In Progress,,Low,361.09
DELIVERY_013048,VER_TITLE_003537_000,CLIENT_00008,DP_00119,2026-03-27T22:32:55.973830,2026-04-18T22:32:55.973830,Delayed,,Urgent,33.36
DELIVERY_013049,VER_TITLE_003240_003,CLIENT_00051,DP_00022,2026-05-12T22:32:55.974563,2026-05-27T22:32:55.974563,In Progress,,Medium,71.51
DELIVERY_013050,VER_TITLE_001632_000,CLIENT_00185,DP_00139,2026-05-02T22:32:55.975500,2026-05-27T22:32:55.975500,Delayed,,High,429.27
DELIVERY_013051,VER_TITLE_003087_003,CLIENT_00011,DP_00019,2026-05-08T22:32:55.976171,2026-05-30T22:32:55.976171,Pending,,Medium,266.73
DELIVERY_013052,VER_TITLE_001804_002,CLIENT_00110,DP_00131,2026-04-21T22:32:55.976843,2026-05-04T22:32:55.976843,Failed,,High,270.45
DELIVERY_013053,VER_TITLE_000129_003,CLIENT_00081,DP_00145,2026-04-12T22:32:55.977847,2026-04-18T22:32:55.977847,Pending,,Low,323.02
DELIVERY_013054,VER_TITLE_003550_002,CLIENT_00013,DP_00083,2026-05-02T22:32:55.978601,2026-05-23T22:32:55.978601,Completed,2026-05-15T22:32:55.978621,Low,335.95
DELIVERY_013055,VER_TITLE_002050_000,CLIENT_00176,DP_00082,2026-03-08T22:32:55.979440,2026-04-03T22:32:55.979440,Delayed,,Low,416.57
DELIVERY_013056,VER_TITLE_002085_001,CLIENT_00058,DP_00140,2026-02-28T22:32:55.980356,2026-03-18T22:32:55.980356,Completed,2026-05-15T22:32:55.980383,Low,167.1
DELIVERY_013057,VER_TITLE_004716_000,CLIENT_00048,DP_00113,2026-03-28T22:32:55.981377,2026-04-09T22:32:55.981377,Pending,,High,96.86
DELIVERY_013058,VER_TITLE_004210_000,CLIENT_00118,DP_00140,2026-03-10T22:32:55.982251,2026-03-18T22:32:55.982251,Completed,2026-05-20T22:32:55.982279,High,355.9
DELIVERY_013059,VER_TITLE_002178_000,CLIENT_00144,DP_00012,2026-05-06T22:32:55.983065,2026-05-17T22:32:55.983065,Pending,,Medium,444.94
DELIVERY_013060,VER_TITLE_003936_001,CLIENT_00176,DP_00043,2026-05-16T22:32:55.983872,2026-05-31T22:32:55.983872,Failed,,High,151.49
DELIVERY_013061,VER_TITLE_003318_002,CLIENT_00087,DP_00086,2026-03-16T22:32:55.984621,2026-04-02T22:32:55.984621,Completed,2026-05-16T22:32:55.984642,High,394.36
DELIVERY_013062,VER_TITLE_002804_000,CLIENT_00131,DP_00089,2026-03-28T22:32:55.985348,2026-04-17T22:32:55.985348,Delayed,,High,496.55
DELIVERY_013063,VER_TITLE_003339_001,CLIENT_00077,DP_00028,2026-04-08T22:32:55.986106,2026-05-06T22:32:55.986106,Failed,,Urgent,48.26
DELIVERY_013064,VER_TITLE_001709_004,CLIENT_00150,DP_00133,2026-05-15T22:32:55.986847,2026-06-14T22:32:55.986847,Failed,,High,355.34
DELIVERY_013065,VER_TITLE_003065_003,CLIENT_00188,DP_00016,2026-04-16T22:32:55.987631,2026-05-16T22:32:55.987631,Completed,2026-05-15T22:32:55.987652,Urgent,464.6
DELIVERY_013066,VER_TITLE_000543_002,CLIENT_00089,DP_00051,2026-02-28T22:32:55.988393,2026-03-05T22:32:55.988393,Delayed,,High,188.91
DELIVERY_013067,VER_TITLE_001347_000,CLIENT_00123,DP_00014,2026-03-22T22:32:55.989206,2026-04-17T22:32:55.989206,In Progress,,Urgent,10.88
DELIVERY_013068,VER_TITLE_004044_001,CLIENT_00040,DP_00103,2026-05-08T22:32:55.989977,2026-05-25T22:32:55.989977,Pending,,Urgent,83.8
DELIVERY_013069,VER_TITLE_004416_003,CLIENT_00175,DP_00029,2026-04-23T22:32:55.990716,2026-04-29T22:32:55.990716,In Progress,,Medium,40.17
DELIVERY_013070,VER_TITLE_004423_001,CLIENT_00155,DP_00099,2026-03-15T22:32:55.991480,2026-03-26T22:32:55.991480,In Progress,,Low,409.64
DELIVERY_013071,VER_TITLE_001972_002,CLIENT_00086,DP_00129,2026-03-07T22:32:55.992236,2026-04-03T22:32:55.992236,In Progress,,Low,416.15
DELIVERY_013072,VER_TITLE_000288_002,CLIENT_00024,DP_00050,2026-03-17T22:32:55.992981,2026-04-06T22:32:55.992981,Pending,,Urgent,195.35
DELIVERY_013073,VER_TITLE_003868_000,CLIENT_00102,DP_00001,2026-04-17T22:32:55.993858,2026-05-03T22:32:55.993858,Completed,2026-05-15T22:32:55.993881,High,297.79
DELIVERY_013074,VER_TITLE_000552_004,CLIENT_00097,DP_00148,2026-04-26T22:32:55.994820,2026-05-24T22:32:55.994820,Completed,2026-05-14T22:32:55.994842,Medium,239.15
DELIVERY_013075,VER_TITLE_004233_004,CLIENT_00049,DP_00113,2026-05-08T22:32:55.995561,2026-05-27T22:32:55.995561,In Progress,,Low,461.21
DELIVERY_013076,VER_TITLE_002484_003,CLIENT_00075,DP_00109,2026-05-16T22:32:55.996359,2026-06-02T22:32:55.996359,Failed,,High,465.52
DELIVERY_013077,VER_TITLE_004296_000,CLIENT_00062,DP_00039,2026-04-23T22:32:55.997048,2026-05-10T22:32:55.997048,Failed,,High,319.18
DELIVERY_013078,VER_TITLE_004333_003,CLIENT_00119,DP_00010,2026-05-01T22:32:55.997784,2026-05-13T22:32:55.997784,Failed,,Low,414.07
DELIVERY_013079,VER_TITLE_001500_001,CLIENT_00047,DP_00122,2026-03-25T22:32:55.998525,2026-04-11T22:32:55.998525,Delayed,,Medium,234.8
DELIVERY_013080,VER_TITLE_003015_003,CLIENT_00161,DP_00127,2026-02-26T22:32:55.999311,2026-03-04T22:32:55.999311,In Progress,,Urgent,239.83
DELIVERY_013081,VER_TITLE_002896_000,CLIENT_00122,DP_00095,2026-03-31T22:32:55.999994,2026-04-21T22:32:55.999994,Completed,2026-05-17T22:32:56.000012,Low,233.12
DELIVERY_013082,VER_TITLE_003711_001,CLIENT_00004,DP_00074,2026-02-22T22:32:56.000752,2026-03-08T22:32:56.000752,Pending,,Low,97.24
DELIVERY_013083,VER_TITLE_004359_000,CLIENT_00130,DP_00053,2026-04-13T22:32:56.001512,2026-05-11T22:32:56.001512,Delayed,,Low,137.37
DELIVERY_013084,VER_TITLE_002640_002,CLIENT_00035,DP_00141,2026-04-03T22:32:56.002171,2026-04-30T22:32:56.002171,Completed,2026-05-20T22:32:56.002189,Urgent,277.58
DELIVERY_013085,VER_TITLE_001992_001,CLIENT_00056,DP_00094,2026-03-09T22:32:56.002906,2026-03-25T22:32:56.002906,In Progress,,High,38.89
DELIVERY_013086,VER_TITLE_004458_000,CLIENT_00152,DP_00084,2026-05-04T22:32:56.003578,2026-06-03T22:32:56.003578,Failed,,Medium,370.05
DELIVERY_013087,VER_TITLE_004652_001,CLIENT_00073,DP_00119,2026-05-07T22:32:56.004231,2026-05-31T22:32:56.004231,In Progress,,High,296.3
DELIVERY_013088,VER_TITLE_004018_004,CLIENT_00022,DP_00099,2026-03-24T22:32:56.004940,2026-04-13T22:32:56.004940,Completed,2026-05-19T22:32:56.004959,Low,163.73
DELIVERY_013089,VER_TITLE_001310_000,CLIENT_00145,DP_00070,2026-05-19T22:32:56.005601,2026-06-08T22:32:56.005601,Pending,,Low,466.54
DELIVERY_013090,VER_TITLE_001584_001,CLIENT_00010,DP_00079,2026-02-26T22:32:56.006281,2026-03-25T22:32:56.006281,In Progress,,High,432.35
DELIVERY_013091,VER_TITLE_004679_003,CLIENT_00092,DP_00119,2026-03-22T22:32:56.006985,2026-04-02T22:32:56.006985,In Progress,,Urgent,221.76
DELIVERY_013092,VER_TITLE_003566_001,CLIENT_00082,DP_00139,2026-03-05T22:32:56.007658,2026-03-16T22:32:56.007658,In Progress,,Low,147.29
DELIVERY_013093,VER_TITLE_003363_001,CLIENT_00130,DP_00133,2026-03-21T22:32:56.008311,2026-04-10T22:32:56.008311,Pending,,Medium,77.83
DELIVERY_013094,VER_TITLE_002455_002,CLIENT_00001,DP_00013,2026-03-07T22:32:56.009115,2026-03-22T22:32:56.009115,Pending,,High,201.12
DELIVERY_013095,VER_TITLE_004578_000,CLIENT_00008,DP_00088,2026-05-15T22:32:56.009799,2026-06-13T22:32:56.009799,Completed,2026-05-17T22:32:56.009817,Urgent,170.71
DELIVERY_013096,VER_TITLE_000809_005,CLIENT_00054,DP_00042,2026-05-18T22:32:56.010482,2026-06-06T22:32:56.010482,In Progress,,Low,14.44
DELIVERY_013097,VER_TITLE_000967_003,CLIENT_00168,DP_00110,2026-03-16T22:32:56.011194,2026-04-03T22:32:56.011194,Pending,,Low,429.96
DELIVERY_013098,VER_TITLE_002892_001,CLIENT_00125,DP_00047,2026-04-05T22:32:56.011864,2026-05-02T22:32:56.011864,In Progress,,Urgent,427.51
DELIVERY_013099,VER_TITLE_001878_000,CLIENT_00090,DP_00039,2026-03-25T22:32:56.012510,2026-04-04T22:32:56.012510,Pending,,Low,270.62
DELIVERY_013100,VER_TITLE_000847_001,CLIENT_00183,DP_00052,2026-04-16T22:32:56.013214,2026-05-02T22:32:56.013214,Completed,2026-05-15T22:32:56.013232,Medium,59.97
DELIVERY_013101,VER_TITLE_004602_001,CLIENT_00137,DP_00024,2026-05-07T22:32:56.013891,2026-05-15T22:32:56.013891,Delayed,,Low,294.49
DELIVERY_013102,VER_TITLE_000569_002,CLIENT_00160,DP_00143,2026-03-30T22:32:56.014576,2026-04-16T22:32:56.014576,Pending,,Urgent,300.25
DELIVERY_013103,VER_TITLE_004085_000,CLIENT_00078,DP_00007,2026-04-01T22:32:56.015308,2026-04-26T22:32:56.015308,Delayed,,High,102.39
DELIVERY_013104,VER_TITLE_002798_003,CLIENT_00173,DP_00016,2026-02-24T22:32:56.016053,2026-03-26T22:32:56.016053,Completed,2026-05-22T22:32:56.016072,Urgent,121.53
DELIVERY_013105,VER_TITLE_003364_003,CLIENT_00051,DP_00135,2026-04-16T22:32:56.016710,2026-05-02T22:32:56.016710,Delayed,,Low,39.39
DELIVERY_013106,VER_TITLE_002409_003,CLIENT_00139,DP_00117,2026-03-28T22:32:56.017411,2026-04-19T22:32:56.017411,Pending,,Urgent,447.05
DELIVERY_013107,VER_TITLE_003456_000,CLIENT_00010,DP_00126,2026-04-23T22:32:56.018095,2026-05-10T22:32:56.018095,Completed,2026-05-17T22:32:56.018113,Low,384.76
DELIVERY_013108,VER_TITLE_004210_002,CLIENT_00152,DP_00093,2026-05-11T22:32:56.018735,2026-05-19T22:32:56.018735,Pending,,High,426.92
DELIVERY_013109,VER_TITLE_003624_000,CLIENT_00164,DP_00013,2026-03-16T22:32:56.019547,2026-03-28T22:32:56.019547,Failed,,High,383.69
DELIVERY_013110,VER_TITLE_004011_000,CLIENT_00068,DP_00140,2026-05-01T22:32:56.020311,2026-05-11T22:32:56.020311,Delayed,,Low,33.32
DELIVERY_013111,VER_TITLE_000128_002,CLIENT_00018,DP_00093,2026-05-18T22:32:56.020947,2026-05-31T22:32:56.020947,Pending,,Low,106.7
DELIVERY_013112,VER_TITLE_000280_002,CLIENT_00184,DP_00071,2026-05-22T22:32:56.021686,2026-06-04T22:32:56.021686,Completed,2026-05-22T22:32:56.021704,Low,312.95
DELIVERY_013113,VER_TITLE_002546_001,CLIENT_00114,DP_00046,2026-04-07T22:32:56.022353,2026-04-19T22:32:56.022353,Completed,2026-05-16T22:32:56.022371,Medium,32.82
DELIVERY_013114,VER_TITLE_003961_000,CLIENT_00027,DP_00077,2026-04-29T22:32:56.022984,2026-05-13T22:32:56.022984,Failed,,High,225.91
DELIVERY_013115,VER_TITLE_000543_003,CLIENT_00049,DP_00129,2026-03-12T22:32:56.023686,2026-03-30T22:32:56.023686,In Progress,,Low,344.64
DELIVERY_013116,VER_TITLE_001613_003,CLIENT_00186,DP_00019,2026-04-20T22:32:56.024370,2026-05-09T22:32:56.024370,Pending,,Medium,398.56
DELIVERY_013117,VER_TITLE_001064_002,CLIENT_00163,DP_00117,2026-05-14T22:32:56.025001,2026-06-05T22:32:56.025001,Delayed,,Medium,67.65
DELIVERY_013118,VER_TITLE_002713_002,CLIENT_00065,DP_00094,2026-05-08T22:32:56.025683,2026-05-28T22:32:56.025683,In Progress,,Low,365.3
DELIVERY_013119,VER_TITLE_001453_002,CLIENT_00071,DP_00050,2026-03-17T22:32:56.026383,2026-03-25T22:32:56.026383,Failed,,Low,10.29
DELIVERY_013120,VER_TITLE_000058_001,CLIENT_00163,DP_00069,2026-05-15T22:32:56.027026,2026-05-28T22:32:56.027026,Delayed,,Urgent,73.83
DELIVERY_013121,VER_TITLE_003181_002,CLIENT_00067,DP_00011,2026-04-19T22:32:56.027665,2026-05-04T22:32:56.027665,In Progress,,Medium,483.42
DELIVERY_013122,VER_TITLE_000226_000,CLIENT_00051,DP_00069,2026-03-08T22:32:56.028403,2026-04-02T22:32:56.028403,Completed,2026-05-16T22:32:56.028423,Low,367.43
DELIVERY_013123,VER_TITLE_001817_001,CLIENT_00167,DP_00086,2026-04-25T22:32:56.029726,2026-05-16T22:32:56.029726,In Progress,,Medium,74.46
DELIVERY_013124,VER_TITLE_003611_001,CLIENT_00153,DP_00005,2026-05-16T22:32:56.030745,2026-06-08T22:32:56.030745,In Progress,,Urgent,413.75
DELIVERY_013125,VER_TITLE_000673_002,CLIENT_00075,DP_00053,2026-05-06T22:32:56.031414,2026-05-17T22:32:56.031414,In Progress,,Medium,115.66
DELIVERY_013126,VER_TITLE_001589_004,CLIENT_00039,DP_00115,2026-03-03T22:32:56.032152,2026-03-15T22:32:56.032152,In Progress,,Low,380.57
DELIVERY_013127,VER_TITLE_000056_001,CLIENT_00092,DP_00050,2026-05-11T22:32:56.032783,2026-05-24T22:32:56.032783,Delayed,,High,424.02
DELIVERY_013128,VER_TITLE_001762_002,CLIENT_00066,DP_00081,2026-03-09T22:32:56.033482,2026-04-02T22:32:56.033482,Failed,,Low,63.52
DELIVERY_013129,VER_TITLE_000835_001,CLIENT_00143,DP_00072,2026-04-10T22:32:56.034235,2026-04-15T22:32:56.034235,Delayed,,High,397.68
DELIVERY_013130,VER_TITLE_002098_004,CLIENT_00048,DP_00145,2026-04-10T22:32:56.034985,2026-05-02T22:32:56.034985,Pending,,High,204.89
DELIVERY_013131,VER_TITLE_004860_003,CLIENT_00016,DP_00002,2026-04-18T22:32:56.035653,2026-04-29T22:32:56.035653,Pending,,Low,330.38
DELIVERY_013132,VER_TITLE_004126_001,CLIENT_00096,DP_00103,2026-03-05T22:32:56.036351,2026-04-01T22:32:56.036351,Completed,2026-05-20T22:32:56.036368,Low,185.98
DELIVERY_013133,VER_TITLE_004480_002,CLIENT_00030,DP_00129,2026-03-18T22:32:56.037083,2026-04-11T22:32:56.037083,In Progress,,High,213.06
DELIVERY_013134,VER_TITLE_001840_002,CLIENT_00017,DP_00144,2026-05-08T22:32:56.037811,2026-05-18T22:32:56.037811,Completed,2026-05-20T22:32:56.037831,Urgent,139.02
DELIVERY_013135,VER_TITLE_002479_002,CLIENT_00153,DP_00067,2026-03-07T22:32:56.038511,2026-03-29T22:32:56.038511,Delayed,,High,320.44
DELIVERY_013136,VER_TITLE_003274_000,CLIENT_00176,DP_00144,2026-03-29T22:32:56.039342,2026-04-27T22:32:56.039342,Delayed,,Medium,162.02
DELIVERY_013137,VER_TITLE_004758_000,CLIENT_00043,DP_00066,2026-05-12T22:32:56.040105,2026-05-22T22:32:56.040105,Completed,2026-05-17T22:32:56.040126,Low,451.75
DELIVERY_013138,VER_TITLE_004268_001,CLIENT_00056,DP_00074,2026-04-11T22:32:56.040822,2026-04-23T22:32:56.040822,Failed,,Low,115.45
DELIVERY_013139,VER_TITLE_002800_005,CLIENT_00148,DP_00135,2026-03-04T22:32:56.041539,2026-03-26T22:32:56.041539,Delayed,,Medium,24.01
DELIVERY_013140,VER_TITLE_000967_004,CLIENT_00144,DP_00128,2026-02-26T22:32:56.042309,2026-03-24T22:32:56.042309,In Progress,,Urgent,179.91
DELIVERY_013141,VER_TITLE_002957_002,CLIENT_00180,DP_00140,2026-02-26T22:32:56.043000,2026-03-21T22:32:56.043000,In Progress,,Medium,279.3
DELIVERY_013142,VER_TITLE_004646_002,CLIENT_00160,DP_00127,2026-05-21T22:32:56.043945,2026-06-13T22:32:56.043945,In Progress,,Low,191.57
DELIVERY_013143,VER_TITLE_001447_003,CLIENT_00110,DP_00073,2026-04-25T22:32:56.044675,2026-05-20T22:32:56.044675,Delayed,,Medium,173.91
DELIVERY_013144,VER_TITLE_002719_002,CLIENT_00005,DP_00033,2026-04-21T22:32:56.045382,2026-05-19T22:32:56.045382,Failed,,Low,31.68
DELIVERY_013145,VER_TITLE_004620_001,CLIENT_00196,DP_00115,2026-03-30T22:32:56.046106,2026-04-28T22:32:56.046106,Failed,,Low,364.58
DELIVERY_013146,VER_TITLE_003841_000,CLIENT_00132,DP_00067,2026-04-12T22:32:56.046786,2026-04-29T22:32:56.046786,Failed,,Urgent,321.27
DELIVERY_013147,VER_TITLE_003152_001,CLIENT_00043,DP_00012,2026-02-25T22:32:56.047481,2026-03-04T22:32:56.047481,Delayed,,Low,51.96
DELIVERY_013148,VER_TITLE_004203_002,CLIENT_00118,DP_00093,2026-03-06T22:32:56.048201,2026-04-02T22:32:56.048201,Failed,,Low,96.42
DELIVERY_013149,VER_TITLE_001791_003,CLIENT_00000,DP_00085,2026-02-24T22:32:56.048986,2026-03-16T22:32:56.048986,Failed,,Low,92.67
