job_id,version_id,language_code,job_type,status,completion_date,quality_score,vendor
1fabd375-11f8-444d-b8b4-457fd70ff26a,VER_TITLE_002355_004,LANG_003,Subtitling,In Progress,,,Internal
a1739bcd-bfbe-4c80-865b-2cf4c26cfcaf,VER_TITLE_002355_004,LANG_001,Dubbing,Pending,,,"Riley, Graham and Taylor"
d498b709-bcc5-4680-927e-a74ee9c148a0,VER_TITLE_002355_004,LANG_026,Voice-over,Completed,2025-12-24T18:57:20.775964,0.9959958940486807,"Terry, Parker and Castro"
67cf650a-74ad-4230-b2c8-63e3cedd9a84,VER_TITLE_002356_000,LANG_012,Voice-over,In Progress,,,Internal
a69243ae-4100-4059-9a88-2b34e6d0d04f,VER_TITLE_002356_004,LANG_020,Dubbing,Pending,,,Internal
85900dbf-20c6-434b-9bda-eb49b775c6b1,VER_TITLE_002356_004,LANG_026,Dubbing,In Progress,,,Internal
9021e620-4021-4612-8889-a050b9ea15bb,VER_TITLE_002358_000,LANG_029,Audio Description,In Progress,,,Jones-Vasquez
250d6094-c99e-49b4-b6d3-abbf4c1ef68b,VER_TITLE_002360_001,LANG_028,Voice-over,QA Review,,,Roberts LLC
a24897f1-78cc-4a24-b7a0-8a10118cd792,VER_TITLE_002360_001,LANG_030,Subtitling,Completed,2026-03-16T18:57:20.776356,0.7304353772895217,"Cowan, Miranda and Beard"
7f586edc-e8d7-4d5a-9c56-0f117871ba09,VER_TITLE_002360_001,LANG_010,Voice-over,Pending,,,Internal
251b1e9f-fd6e-456a-aabb-ffcf7040ef27,VER_TITLE_002361_000,LANG_020,Dubbing,Pending,,,Internal
4da61494-cbb8-4d1c-a657-63db943ef76e,VER_TITLE_002361_000,LANG_001,Subtitling,Completed,2026-01-25T18:57:20.776501,0.792468846090142,"Villanueva, Fernandez and Miller"
cbb044d9-475b-474f-8098-6bef11e32895,VER_TITLE_002362_000,LANG_026,Audio Description,In Progress,,,Internal
85158d22-bcab-48ae-9715-9905a265ee16,VER_TITLE_002362_000,LANG_012,Audio Description,Completed,2026-01-14T18:57:20.776645,0.787325627519577,Internal
eb7dc130-6667-4b6f-8b27-272cffb884db,VER_TITLE_002362_000,LANG_019,Voice-over,QA Review,,,"Delgado, Robertson and Martin"
30891a92-da93-4dfc-bc5f-921ac97abac1,VER_TITLE_002362_001,LANG_026,Voice-over,Pending,,,Allen Group
c24f484e-aef5-408a-b76c-c76ed5fb06e6,VER_TITLE_002362_001,LANG_010,Voice-over,Completed,2025-12-01T18:57:20.776824,0.9675300206368758,Gonzalez and Sons
6ecdd313-25ae-499a-868c-d9c8770bbfd9,VER_TITLE_002362_002,LANG_023,Dubbing,QA Review,,,Internal
e91363d4-8ae1-403e-a780-f6e8bda95758,VER_TITLE_002362_003,LANG_017,Subtitling,Completed,2026-01-23T18:57:20.776951,0.7609581325811431,Roberts-Guzman
fa4b5b72-8bb4-4605-a8b8-4666d978e030,VER_TITLE_002363_000,LANG_030,Subtitling,Pending,,,Internal
a9d27204-b03e-413d-86ef-ce946b72bc96,VER_TITLE_002363_001,LANG_024,Dubbing,Completed,2026-04-08T18:57:20.777103,0.7952986927417438,Hardy Inc
3d47b9fe-7634-4ecb-a57e-ba9e7f8e7ebf,VER_TITLE_002363_001,LANG_023,Subtitling,Pending,,,Lambert Inc
fc666470-8830-49a7-84dd-81246f636a7a,VER_TITLE_002363_002,LANG_006,Voice-over,Pending,,,"Rivera, Castillo and Waters"
b465cd7a-9468-4b4e-8099-d8cc434cf88e,VER_TITLE_002363_002,LANG_020,Dubbing,In Progress,,,Internal
701d52a8-37f8-4d97-b688-921c4ec38411,VER_TITLE_002363_003,LANG_020,Audio Description,In Progress,,,Internal
755722b4-c830-4650-b15e-8d3b5c93f314,VER_TITLE_002363_005,LANG_010,Dubbing,Completed,2025-12-28T18:57:20.777422,0.7925108409435726,Hubbard Inc
b067e2dc-b2d4-4153-aaf2-96acac3ef114,VER_TITLE_002363_005,LANG_001,Dubbing,In Progress,,,Internal
9d13a71d-e6cd-465b-ad37-44c88610bf9d,VER_TITLE_002363_005,LANG_028,Dubbing,Completed,2026-05-16T18:57:20.777475,0.8317971530121467,Internal
18cf8eb7-90d0-4ed9-af0f-9feb241e5b49,VER_TITLE_002364_002,LANG_003,Voice-over,In Progress,,,Internal
b6b13f96-a215-423d-b4a0-167f1d1d3cb5,VER_TITLE_002366_000,LANG_017,Dubbing,Pending,,,Guzman PLC
8f365945-3f9b-4b64-bd56-4eae7528e3d6,VER_TITLE_002366_001,LANG_025,Voice-over,Completed,2025-12-06T18:57:20.777646,0.9586037422250429,Internal
9e2c85b5-af8e-4e00-9010-e147f2b30a17,VER_TITLE_002366_001,LANG_023,Subtitling,QA Review,,,Internal
c1ceb75d-da23-4972-b7a2-81ed2d53d8a7,VER_TITLE_002366_003,LANG_002,Audio Description,Pending,,,Preston PLC
1365fa41-6e68-4fa6-b9dc-55a3abf2542b,VER_TITLE_002366_003,LANG_006,Subtitling,In Progress,,,Internal
aec36022-645b-4b74-9284-bbd75f520b0c,VER_TITLE_002367_000,LANG_010,Voice-over,QA Review,,,Harris Inc
11dc81a2-68b4-4e5b-afb8-92900cc38328,VER_TITLE_002367_000,LANG_014,Subtitling,Completed,2025-12-18T18:57:20.777859,0.7875068487571297,"Cantrell, Guerrero and Hardy"
f8dfa5b7-c649-429b-ae4c-29eda73e47b1,VER_TITLE_002367_002,LANG_009,Audio Description,In Progress,,,"Aguilar, Barnes and Sims"
19849782-1bd2-43f7-8eb5-ddd464bdce8d,VER_TITLE_002367_002,LANG_015,Dubbing,QA Review,,,Internal
713d6717-b03f-4578-89af-2cdcca01b7d0,VER_TITLE_002367_002,LANG_003,Dubbing,Completed,2026-01-28T18:57:20.778101,0.8033918390428928,Internal
b25eb9bb-9215-46b3-b1b2-0771290f2a61,VER_TITLE_002367_003,LANG_022,Subtitling,Completed,2026-02-19T18:57:20.778152,0.8123467830722456,Frederick and Sons
83e0b69b-e04a-4936-8943-aab2f0775af7,VER_TITLE_002367_003,LANG_021,Voice-over,Completed,2026-02-02T18:57:20.778198,0.9407297867368616,Internal
3a06ff3b-a3e8-4725-9626-b4dcf96ecee8,VER_TITLE_002367_003,LANG_012,Voice-over,Pending,,,Internal
8631e6d2-9933-46bb-b89c-7b493df9ede4,VER_TITLE_002368_000,LANG_025,Audio Description,QA Review,,,"Singleton, Boyd and Larsen"
56ff5626-e847-44d6-81de-845aca575aea,VER_TITLE_002368_000,LANG_005,Subtitling,Completed,2026-05-19T18:57:20.778345,0.7507652576670408,Internal
e0956b2d-14ee-4a7a-93f9-a3c361576a2a,VER_TITLE_002368_000,LANG_013,Voice-over,Completed,2026-05-04T18:57:20.778353,0.8209718760163418,Nash-Mcdowell
7935206c-98b1-47f2-904c-334c8d0e4532,VER_TITLE_002369_000,LANG_003,Audio Description,Completed,2025-11-28T18:57:20.778457,0.8305982319061013,Internal
cf213735-8247-4ccf-837b-92d341f5b896,VER_TITLE_002369_000,LANG_011,Audio Description,QA Review,,,"Austin, Knox and Smith"
5ff5033a-9311-4cbd-944c-50778420c1e2,VER_TITLE_002369_000,LANG_017,Subtitling,Pending,,,"Padilla, Taylor and Garrison"
20c04808-22f8-428c-984a-0aa5a9469372,VER_TITLE_002369_001,LANG_003,Voice-over,Pending,,,Internal
aa30987c-7b07-4710-9f15-6194f5917e30,VER_TITLE_002369_001,LANG_023,Voice-over,Pending,,,Maxwell and Sons
fc91d140-5f46-4e3b-8593-e0134315a569,VER_TITLE_002369_001,LANG_021,Audio Description,Pending,,,"Graves, Mcgrath and Taylor"
e89061ba-3a06-4991-b076-8d04e8198d3f,VER_TITLE_002369_002,LANG_027,Subtitling,In Progress,,,Internal
fa84bad1-655e-4d02-ae9d-0340aea956e9,VER_TITLE_002370_001,LANG_029,Voice-over,Pending,,,"Wheeler, Haynes and Taylor"
1e23dadb-ffeb-42c3-b867-602d0b2019b6,VER_TITLE_002370_001,LANG_018,Subtitling,Completed,2026-02-19T18:57:20.779052,0.7094706718490728,Gordon-Aguirre
a3d65efb-e923-46fd-b490-6f4c330ad346,VER_TITLE_002370_003,LANG_007,Audio Description,Completed,2026-03-21T18:57:20.779170,0.8959617735031575,Internal
93311f34-8a8e-427b-8599-77d83dcea43a,VER_TITLE_002370_003,LANG_010,Dubbing,Pending,,,Internal
e419e08a-8f11-4141-aec6-6e56800906b2,VER_TITLE_002371_000,LANG_002,Dubbing,In Progress,,,"Mccann, Brown and Ramos"
142761f2-b329-48ef-8224-8888d86bbe66,VER_TITLE_002371_000,LANG_005,Subtitling,Pending,,,"Brown, Fields and Sweeney"
68cc4757-8797-4e4d-b2bc-e181b3a1057b,VER_TITLE_002373_001,LANG_025,Audio Description,In Progress,,,Davis Ltd
1caa2d25-51b8-41d2-be43-4c623043f538,VER_TITLE_002373_001,LANG_020,Dubbing,Pending,,,Internal
ef319ab4-e234-4206-889f-e29115c0384a,VER_TITLE_002373_002,LANG_017,Audio Description,Completed,2026-04-27T18:57:20.779555,0.910426735513254,Pollard-Nguyen
3b1dbaa5-f91e-42ef-a6ef-35125b84cf96,VER_TITLE_002373_003,LANG_006,Audio Description,QA Review,,,Jones Inc
68ef2736-194e-454b-a2ef-9322d9a8fbc1,VER_TITLE_002373_005,LANG_015,Dubbing,Completed,2025-12-08T18:57:20.779779,0.972592285166396,Internal
64adef4b-b0be-4b8b-9901-94546e8de4f9,VER_TITLE_002373_005,LANG_016,Dubbing,QA Review,,,Fields-Williams
55a9b555-39c2-4d1e-8aa6-78a43658b6c6,VER_TITLE_002374_002,LANG_008,Voice-over,In Progress,,,Davila Group
9f871358-90f1-4754-9c7c-3d8ce2009970,VER_TITLE_002374_002,LANG_003,Dubbing,Pending,,,Robinson PLC
492e5995-944c-4a5c-b34d-8bdf5e92019e,VER_TITLE_002374_002,LANG_004,Voice-over,In Progress,,,Internal
a1679501-ba55-4d54-869d-8e5f74cf3349,VER_TITLE_002375_003,LANG_015,Audio Description,Completed,2025-12-21T18:57:20.780019,0.9382200022295162,Internal
f1d9f993-411d-43e1-80d0-1df8ffa9f3ff,VER_TITLE_002375_004,LANG_003,Subtitling,In Progress,,,Internal
db4bfa33-92ca-4d8e-9902-575a56423aa6,VER_TITLE_002375_004,LANG_012,Voice-over,In Progress,,,"Macdonald, Kennedy and Peterson"
892f0c5e-9b7a-466d-bee3-45d8d434a4a2,VER_TITLE_002375_004,LANG_025,Audio Description,Completed,2025-11-23T18:57:20.780185,0.9655881024406109,"Glass, Campbell and Warren"
ad15c741-9814-477a-b16a-eb77ec2742e4,VER_TITLE_002375_005,LANG_025,Audio Description,QA Review,,,Internal
c6f73f97-5dfc-46f8-a8e7-e84bb8e87faa,VER_TITLE_002375_005,LANG_003,Voice-over,Completed,2026-05-20T18:57:20.780334,0.8599577575704062,Internal
03089e55-c9e7-4557-b8bf-0b2804520eb0,VER_TITLE_002375_005,LANG_006,Subtitling,Pending,,,Baxter Inc
67d25c7b-48cb-467f-9a08-696c0ec57ecb,VER_TITLE_002376_001,LANG_002,Subtitling,Completed,2026-04-09T18:57:20.780422,0.7208401582942696,Internal
d6dbcd95-00ff-47d6-9b53-82af57b9ba75,VER_TITLE_002376_001,LANG_012,Dubbing,Pending,,,Internal
82ddea11-2704-493e-89e2-a8d9d8b7bed4,VER_TITLE_002376_001,LANG_028,Voice-over,Pending,,,Internal
92c1da30-a1df-4d64-af9e-1a3f1c5c4f69,VER_TITLE_002376_002,LANG_020,Voice-over,QA Review,,,Internal
864c68e9-d991-45fa-9726-398cf746de56,VER_TITLE_002376_002,LANG_010,Subtitling,Completed,2026-04-25T18:57:20.780516,0.7897831706507684,Jones Group
8c1fd0d7-c70c-4bfe-85e6-0059ff38e748,VER_TITLE_002376_002,LANG_021,Audio Description,QA Review,,,Williams-Lloyd
9415dc84-9370-4ccd-bd34-c5b0871f79df,VER_TITLE_002377_000,LANG_020,Audio Description,Pending,,,Internal
ab327454-bf6f-4784-9f70-b9320ac9aa67,VER_TITLE_002377_000,LANG_017,Audio Description,In Progress,,,Internal
e0824169-a07b-4d2d-9e04-dd11a61796ef,VER_TITLE_002377_000,LANG_021,Audio Description,In Progress,,,Simpson Inc
fd6e4b84-582c-49a1-ae21-b444bfc37453,VER_TITLE_002377_001,LANG_001,Subtitling,In Progress,,,Internal
8fb27216-b074-47e9-a028-aebd1c83d1f3,VER_TITLE_002377_002,LANG_017,Voice-over,Completed,2026-02-25T18:57:20.780803,0.9530697143937132,Internal
74cdfec5-f84d-496a-9900-183660eda6e2,VER_TITLE_002377_005,LANG_009,Audio Description,Pending,,,Internal
7d07136c-f2d0-43e3-b6ab-e99013cd15da,VER_TITLE_002377_005,LANG_022,Voice-over,Completed,2026-04-08T18:57:20.780854,0.7688187176139574,Carr Inc
702b9ad4-4fc8-422d-b47f-e7489223270f,VER_TITLE_002377_005,LANG_005,Subtitling,QA Review,,,"Hunt, Oconnell and Green"
55686046-8c2b-4eaf-8914-f22fa60c616a,VER_TITLE_002378_002,LANG_019,Dubbing,Pending,,,Internal
1b65433c-b6ac-4ca2-b4dc-8ece26a35617,VER_TITLE_002378_003,LANG_010,Subtitling,Completed,2026-04-06T18:57:20.781078,0.7628968915531275,Internal
2e6d3c9a-7e08-45bd-a0cb-fd38af5796da,VER_TITLE_002378_004,LANG_006,Subtitling,Pending,,,Internal
ea1280c9-69b5-4040-8a51-10454f74d7e0,VER_TITLE_002378_005,LANG_026,Voice-over,In Progress,,,Internal
25cb28bd-96d5-43b7-8c51-81e3fdf2a969,VER_TITLE_002379_001,LANG_020,Audio Description,Completed,2026-02-09T18:57:20.781205,0.905636137784088,Chaney-Collins
c8295141-8045-4032-8198-41f8375203cc,VER_TITLE_002379_001,LANG_029,Voice-over,Pending,,,Internal
76ad6a64-7185-4984-8783-10dcd5fa7f19,VER_TITLE_002379_001,LANG_009,Voice-over,QA Review,,,Ortiz-Hansen
c2412411-a72c-4b92-8e93-43b5a9d5eb68,VER_TITLE_002379_004,LANG_013,Subtitling,Pending,,,King Ltd
18c1e2c5-7669-4875-8ec3-1b2077491ec9,VER_TITLE_002381_001,LANG_023,Dubbing,Completed,2026-05-01T18:57:20.781473,0.988144023306333,Internal
63ef79b6-7e40-4ccc-a223-0377d9ca80fd,VER_TITLE_002381_001,LANG_016,Subtitling,Completed,2026-02-19T18:57:20.781483,0.7694089850679954,Internal
92a73dd5-8553-41a0-b0a4-201cf416280c,VER_TITLE_002381_001,LANG_007,Audio Description,Pending,,,Internal
88a505b5-dd50-4514-8382-25a2eacbd6d6,VER_TITLE_002381_004,LANG_027,Voice-over,Pending,,,"Wilson, Fernandez and Lane"
aa7bfa17-29af-48d2-bffc-57f362a346ae,VER_TITLE_002381_004,LANG_020,Audio Description,Pending,,,Internal
95cc4544-8cbc-4249-9005-f512bbb32f14,VER_TITLE_002381_004,LANG_002,Voice-over,In Progress,,,Lyons and Sons
8c2a44ac-d9ce-4c46-a7ab-cf314a36189c,VER_TITLE_002382_001,LANG_006,Voice-over,In Progress,,,"Ramirez, Burke and Escobar"
3fdb81cf-7b0e-4682-891a-9724f40db6ea,VER_TITLE_002382_001,LANG_018,Subtitling,Pending,,,Internal
6a90db2d-3370-44a6-af27-d9aa19d255da,VER_TITLE_002382_004,LANG_011,Subtitling,Completed,2026-03-15T18:57:20.781881,0.904766740927872,Internal
4b421f82-88c5-4e54-844a-8c52976e9d9d,VER_TITLE_002385_000,LANG_011,Dubbing,In Progress,,,Internal
125865f5-84ab-4269-aeb6-8a4b34fe8e8d,VER_TITLE_002385_000,LANG_014,Subtitling,Completed,2026-04-13T18:57:20.781934,0.8648287032367687,Internal
07d0851b-f673-4ca9-b481-14651cb890f9,VER_TITLE_002385_000,LANG_020,Dubbing,Pending,,,Internal
39c1d33c-c62b-4315-ad0a-c9e1ec7891fd,VER_TITLE_002388_000,LANG_030,Subtitling,Pending,,,Internal
bbafb938-dbeb-4dd6-b74c-26422d791cda,VER_TITLE_002388_000,LANG_026,Audio Description,In Progress,,,Deleon-Hall
8da81f75-6836-4dda-a0cb-b84b4a2c3eac,VER_TITLE_002388_000,LANG_025,Audio Description,QA Review,,,Internal
a2cf87ae-5138-460b-90dd-b5875cbdf476,VER_TITLE_002389_000,LANG_015,Voice-over,QA Review,,,Simmons PLC
59c46659-b330-4707-a5d7-481f511c0d43,VER_TITLE_002390_000,LANG_022,Subtitling,Pending,,,Internal
82ed3370-6526-4747-9dce-ccda9e4ca2d7,VER_TITLE_002390_000,LANG_024,Voice-over,Pending,,,"Acevedo, Lee and Garcia"
8cd79014-1793-45e8-858d-dc9c636d407e,VER_TITLE_002390_003,LANG_008,Subtitling,Completed,2026-03-16T18:57:20.782317,0.9866903631407173,Internal
24735610-7656-4dfa-b859-6d0b2de86f60,VER_TITLE_002390_003,LANG_001,Voice-over,Completed,2026-04-07T18:57:20.782327,0.7457908733645758,Internal
58bf0092-3c74-4291-a04f-2cb80e33c21e,VER_TITLE_002391_000,LANG_025,Voice-over,Completed,2026-04-23T18:57:20.782372,0.9865778785351642,Robinson and Sons
e9ac1419-b290-4dc5-a894-b3e160210317,VER_TITLE_002391_000,LANG_011,Subtitling,Completed,2026-03-26T18:57:20.782416,0.7284933059294746,Reeves-Ramos
587ec735-a466-44d6-bca1-ed681053d8c4,VER_TITLE_002391_002,LANG_004,Voice-over,In Progress,,,Internal
7d836bc1-9be1-4d9a-89a6-77b9605328b2,VER_TITLE_002391_002,LANG_023,Dubbing,QA Review,,,Internal
b2786e7e-2ca3-4e04-b7fe-ae585738d230,VER_TITLE_002391_002,LANG_015,Dubbing,Completed,2025-12-02T18:57:20.782537,0.7313066186824292,"Hansen, Lane and Lawson"
0b268fb4-cc50-4f26-b961-98d70fb2dbe1,VER_TITLE_002391_003,LANG_030,Voice-over,In Progress,,,Internal
d341efd5-268e-41a5-a91f-f02ea1e0adc5,VER_TITLE_002391_003,LANG_028,Subtitling,Completed,2026-04-20T18:57:20.782680,0.7272875922592301,Yoder Inc
92c72565-1b1e-4b0e-ab85-827ed93da2c1,VER_TITLE_002391_003,LANG_017,Audio Description,Pending,,,Mills Inc
eb2dd006-9c25-4637-9b89-940f7ea9dc62,VER_TITLE_002392_000,LANG_008,Voice-over,QA Review,,,Internal
9b242fbf-4956-4bf7-984a-4a8b7aaa5276,VER_TITLE_002392_000,LANG_011,Audio Description,QA Review,,,Internal
38bf6bd2-8be7-4206-8f79-0acd87b0e169,VER_TITLE_002392_000,LANG_006,Subtitling,QA Review,,,"Rodriguez, Simpson and Spencer"
54d20760-f034-4f50-b51a-173f6a870834,VER_TITLE_002393_001,LANG_014,Audio Description,QA Review,,,Brown-Gonzales
c2d9f5f0-6f43-4bb1-8f68-bea13de43bc0,VER_TITLE_002393_001,LANG_019,Voice-over,QA Review,,,Harris Group
1b9be154-ae49-4137-ab61-8a39f795d5bb,VER_TITLE_002393_002,LANG_022,Subtitling,In Progress,,,Internal
ae02d0be-935c-4ff7-b988-71c55bdf860d,VER_TITLE_002393_003,LANG_014,Dubbing,In Progress,,,Cline Ltd
d3b603d3-be23-4033-ac90-00ebaad98106,VER_TITLE_002394_004,LANG_012,Audio Description,QA Review,,,Cowan PLC
634a0522-010e-427c-85a2-e6db0c6b99ff,VER_TITLE_002394_004,LANG_015,Dubbing,QA Review,,,Torres Ltd
2b155601-19cf-4cbd-b9d9-923ad7e855f0,VER_TITLE_002395_000,LANG_030,Dubbing,Completed,2026-04-01T18:57:20.783352,0.8851586815421002,Cortez-Riley
8be21df0-1361-413f-a4fa-8a9bbf981bd4,VER_TITLE_002395_001,LANG_030,Dubbing,Completed,2026-02-07T18:57:20.783502,0.9823099417195325,Nelson and Sons
24d86593-a5c1-47b8-904e-041d5fc90517,VER_TITLE_002395_001,LANG_005,Subtitling,Completed,2026-02-14T18:57:20.783553,0.8342267528867228,Medina-Jones
46815459-690b-4209-867d-caa80b7d16d5,VER_TITLE_002395_001,LANG_004,Subtitling,Completed,2026-03-21T18:57:20.783621,0.9292149784264556,"Lopez, Davis and Johnson"
fe49c6c2-bcff-42d8-b9ee-e91f5e3dd2ea,VER_TITLE_002395_002,LANG_030,Subtitling,QA Review,,,Adams-Evans
473784bb-8a57-4c6d-8c52-7ce901fd6898,VER_TITLE_002395_002,LANG_001,Voice-over,Completed,2026-04-11T18:57:20.783825,0.8374485329808328,Internal
051bcc7c-ba8f-4df3-9558-a7caff0c07b0,VER_TITLE_002397_000,LANG_025,Dubbing,Completed,2026-05-10T18:57:20.783874,0.7241729244220125,Internal
fa22d62f-f546-4ea4-852a-7706c224ac00,VER_TITLE_002397_004,LANG_023,Audio Description,Pending,,,"English, Whitaker and Bowman"
d326f6d8-dbe0-44a8-9911-737be1c1c4b6,VER_TITLE_002397_004,LANG_028,Dubbing,QA Review,,,"Baker, Carpenter and Moore"
2004153c-a689-4759-9688-7f9adedbd2a7,VER_TITLE_002397_005,LANG_023,Subtitling,Completed,2026-02-12T18:57:20.784177,0.8702457948807507,Internal
a95084e7-9027-4075-b628-bff4597f2a29,VER_TITLE_002401_001,LANG_023,Dubbing,Completed,2026-03-06T18:57:20.784224,0.726605662517162,Bright Group
a1708d41-6a4b-4d61-a409-98f6a8af38e9,VER_TITLE_002401_001,LANG_012,Voice-over,Completed,2026-02-06T18:57:20.784270,0.9822983522986811,Carter Group
f7ecde30-16bf-4a85-b13d-9a1917bb0076,VER_TITLE_002401_002,LANG_012,Dubbing,QA Review,,,Internal
d3a81517-93c4-4ebf-84bc-05442eb3b13b,VER_TITLE_002401_002,LANG_028,Voice-over,In Progress,,,Internal
230b9930-cd1b-466d-b769-2c016372d14b,VER_TITLE_002401_002,LANG_023,Audio Description,Completed,2025-12-06T18:57:20.784363,0.7047988495475411,Internal
ab62c685-6ab3-4202-81d6-e5dad01a5102,VER_TITLE_002401_003,LANG_016,Audio Description,Completed,2026-03-12T18:57:20.784407,0.8635753997746332,Internal
0d52f5b7-b782-42df-bd57-21f4dfe592ed,VER_TITLE_002401_003,LANG_021,Voice-over,Pending,,,Mcguire-Mendoza
d490c86b-7f5e-4083-9545-497b884347e1,VER_TITLE_002401_003,LANG_030,Audio Description,In Progress,,,Internal
e27e9e26-1570-4b0e-8955-e5970cc16191,VER_TITLE_002401_004,LANG_021,Dubbing,QA Review,,,Internal
098f5f75-23d2-4d2d-a54f-42d0dc386b8a,VER_TITLE_002401_004,LANG_014,Voice-over,Completed,2026-01-22T18:57:20.784528,0.9668319937833235,Internal
c38f721b-dac0-4eda-b89b-d16d055ad4ed,VER_TITLE_002401_005,LANG_010,Dubbing,QA Review,,,Internal
63c52282-2119-4471-80f5-d2170d9cb4af,VER_TITLE_002401_005,LANG_030,Subtitling,Completed,2026-01-09T18:57:20.784577,0.7683728587935903,Internal
88e83b7f-b203-478f-9e1c-1b72d0b959ab,VER_TITLE_002402_000,LANG_011,Audio Description,QA Review,,,Internal
4717a041-babd-4520-bb4f-8a46edfb1cac,VER_TITLE_002402_000,LANG_007,Audio Description,Pending,,,"Johnson, Cox and Cooper"
b8c6da90-67e3-4066-bdfd-83b7bc5befe1,VER_TITLE_002402_000,LANG_024,Audio Description,In Progress,,,Internal
542457eb-8183-4f4f-a99e-3da48ba1e2f7,VER_TITLE_002402_001,LANG_008,Audio Description,Pending,,,Bonilla Group
7bc3bad2-06f7-4a67-9d0b-521a2dbd1989,VER_TITLE_002402_002,LANG_018,Voice-over,QA Review,,,Internal
2111fe5a-b31e-4753-b881-3876fea4ee7a,VER_TITLE_002402_002,LANG_002,Voice-over,QA Review,,,Internal
3295e731-c2d4-49b7-9ab1-71d83d320f5e,VER_TITLE_002402_002,LANG_004,Subtitling,Completed,2025-12-18T18:57:20.784871,0.9844219656815765,Stone LLC
6b458fbf-82a4-451b-ab5d-d6b5dcfb372d,VER_TITLE_002403_002,LANG_020,Subtitling,Pending,,,Internal
a938505c-7c1d-48ef-81ac-5cb99d8c8e6a,VER_TITLE_002404_001,LANG_008,Audio Description,QA Review,,,Thomas PLC
b4f9eabd-599a-4238-a781-124feae30cc3,VER_TITLE_002404_001,LANG_022,Audio Description,Completed,2026-05-09T18:57:20.785044,0.7918339599758742,Internal
a6be3be3-6b6a-4386-acd1-6adc3a2d13f3,VER_TITLE_002404_001,LANG_027,Subtitling,Completed,2026-04-02T18:57:20.785054,0.8219399268055677,Internal
1f5779a0-e379-45b0-b048-8c5f9d9a98a5,VER_TITLE_002404_002,LANG_026,Audio Description,Pending,,,Weeks LLC
f378874f-731f-4e4c-a413-3b28247ea594,VER_TITLE_002404_002,LANG_009,Subtitling,In Progress,,,Internal
7cd779bb-01d6-474f-85a8-e41115425a26,VER_TITLE_002404_002,LANG_020,Subtitling,Pending,,,Internal
f78f25b8-fc31-436d-8b84-ce55ce62ce18,VER_TITLE_002404_004,LANG_010,Voice-over,Completed,2026-04-12T18:57:20.785193,0.8374727870726495,Internal
418b3eae-9a6e-4735-98bc-fe0d63f73a9f,VER_TITLE_002404_004,LANG_019,Dubbing,QA Review,,,Internal
e20c591e-3c1f-48a6-87b8-cf5711b5af07,VER_TITLE_002405_000,LANG_019,Subtitling,In Progress,,,Hughes-Cook
3be21ea3-da10-4466-b7a7-95f338d3c0da,VER_TITLE_002405_000,LANG_022,Voice-over,Pending,,,Internal
d16eeb0d-079c-41f1-b66e-b0d60135f53d,VER_TITLE_002405_000,LANG_015,Audio Description,Completed,2026-01-17T18:57:20.785337,0.7643261568614108,Internal
4eca74f8-dc1f-4422-a9d5-ef2030077d95,VER_TITLE_002405_001,LANG_016,Voice-over,In Progress,,,Richardson Inc
e5e5a663-7bf2-4880-80c5-fd4c37448cbb,VER_TITLE_002405_001,LANG_002,Subtitling,Pending,,,Payne-Diaz
df59a25b-3b98-4a61-bba5-102b49288161,VER_TITLE_002405_001,LANG_020,Audio Description,QA Review,,,Patel Inc
6af2bdef-ecc1-4299-be55-14c44a828104,VER_TITLE_002405_002,LANG_001,Audio Description,QA Review,,,Robles Group
b8b865c9-3d5c-4c36-ac8f-2fd89fb39eea,VER_TITLE_002405_003,LANG_023,Voice-over,QA Review,,,Kelly-Rose
5a6b50f0-de14-4a94-9bb9-b66f41009352,VER_TITLE_002405_003,LANG_004,Voice-over,QA Review,,,Peters PLC
f2cf5fd7-275f-4046-abe0-ad5bbb6733f1,VER_TITLE_002406_001,LANG_012,Voice-over,In Progress,,,Internal
58bfdec5-bd90-400d-b103-70f9306359a4,VER_TITLE_002406_001,LANG_015,Dubbing,In Progress,,,Cole Inc
37caa426-2fae-4dd3-9c43-2c6f6306ad64,VER_TITLE_002406_001,LANG_023,Voice-over,QA Review,,,"Cannon, Parker and Dunn"
c11acddc-ecf7-4d42-94de-c4b1bf9bbd8a,VER_TITLE_002406_005,LANG_009,Subtitling,QA Review,,,"Day, Cisneros and Wilson"
79b6c2c0-80ab-48f8-8fad-1b7140696c63,VER_TITLE_002406_005,LANG_003,Subtitling,Pending,,,Moore-Mcclure
d9f1643a-2dc4-4d47-9f77-226f39d22ac9,VER_TITLE_002406_005,LANG_004,Dubbing,QA Review,,,"Howe, Pearson and Blackwell"
0fece0a9-5173-4e9e-bad2-50b93a88897d,VER_TITLE_002407_000,LANG_007,Voice-over,Completed,2025-12-25T18:57:20.786249,0.8232260285705508,Gates Ltd
977108bd-3ab5-4da4-bd86-fd1fd07fb436,VER_TITLE_002407_000,LANG_021,Voice-over,In Progress,,,Internal
da00cb77-338d-4c85-9f7a-c94f8816f2a0,VER_TITLE_002407_000,LANG_006,Audio Description,Pending,,,Internal
e7a850d8-e14b-43a3-b854-8b1bd8b4749d,VER_TITLE_002409_000,LANG_021,Dubbing,QA Review,,,Internal
6cd1dea3-451d-4713-8c56-5ff4bb13ece7,VER_TITLE_002409_000,LANG_029,Subtitling,QA Review,,,Internal
